"subject_isolate","strain","consensus_ID","Con_ID","hits","query_clade","subject_clade"
"BTGP-6e","Ei8303","1_Ei8303","1",1,"E1","T"
"BTGP-6e","Lh8401","2_Lh8401","2",1,"Le","T"
"BTGP-6e","T12-8","8_T12-8","8",1,"T","T"
"BTGP-6e","IE1K","6_IE1K","6",1,"O","T"
"BTGP-6e","GRF52","4_GRF52","4",1,"S","T"
"BTGP-6e","T3-1","10_T3-1","10",1,"T","T"
"BTGP-6e","SSTX-16-11","2_SSTX-16-11","2",1,"St","T"
"BTGP-6e","Pg1213-2","1_Pg1213-2","1",1,"L2","T"
"BTGP-6e","T4-2","2_T4-2","2",1,"T","T"
"BTGP-6e","Lc8401","3_Lc8401","3",1,"Ec","T"
"BTGP-6e","T5-3","10_T5-3","10",1,"T","T"
"BTGP-6e","CD88215","3_CD88215","3",1,"C1","T"
"BTGP-6e","SSID116","6_SSID116","6",1,"O","T"
"BTGP-6e","IB49","6_IB49","6",1,"O","T"
"BTGP-6e","IC17","1_IC17","1",1,"O","T"
"BTGP-6e","Lh8401","10_Lh8401","10",1,"Le","T"
"BTGP-6e","JA178EX","6_JA178EX","6",1,"E3","T"
"BTGP-6e","JA92EX","1_JA92EX","1",1,"B4","T"
"BTGP-6e","JA1EX","2_JA1EX","2",1,"Pu","T"
"BTGP-6e","U234","2_U234","2",1,"L1","T"
"BTGP-6e","Wk3-1","1_Wk3-1","1",1,"L3","T"
"BTGP-6e","Pg1054","2_Pg1054","2",1,"St","T"
"BTGP-6e","U75","1_U75","1",1,"O","T"
"BTGP-6e","T5-3","4_T5-3","4",1,"T","T"
"BTGP-6e","Guy11","6_Guy11","6",1,"O","T"
"BTGP-6e","CD88215","7_CD88215","7",1,"C1","T"
"BTGP-6e","P1L1-2","1_P1L1-2","1",1,"L1","T"
"BTGP-6e","Pg1213-2","6_Pg1213-2","6",1,"L2","T"
"BTGP-6e","U237","1_U237","1",1,"Ec","T"
"BTGP-6e","SSTX-16-11","1_SSTX-16-11","1",1,"St","T"
"BTGP-6e","Arcadia","2_Arcadia","2",1,"S","T"
"BTGP-6e","U168","4_U168","4",1,"Lu","T"
"BTGP-6e","U217","2_U217","2",1,"St","T"
"BTGP-6e","JA178EX","4_JA178EX","4",1,"E3","T"
"BTGP-6e","Pg1054x1x2","4_Pg1054x1x2","4",1,"St","T"
"BTGP-6e","Arcadia","4_Arcadia","4",1,"S","T"
"BTGP-6e","TF05-1","2_TF05-1","2",1,"L1","T"
"BTGP-6e","T4-2","4_T4-2","4",1,"T","T"
"BTGP-6e","Pd88413","3_Pd88413","3",1,"Ec","T"
"BTGP-6e","JA49EX","1_JA49EX","1",1,"B4","T"
"BTGP-6e","T30-2","1_T30-2","1",1,"T","T"
"BTGP-6e","Bd8401","5_Bd8401","5",1,"B2","T"
"BTGP-6e","T5-3","7_T5-3","7",1,"T","T"
"BTGP-6e","Ds555i","6_Ds555i","6",1,"L1","T"
"BTGP-6e","WB032i","1_WB032i","1",1,"T","T"
"BTGP-6e","T3-1","5_T3-1","5",1,"T","T"
"BTGP-6e","JA178EX","7_JA178EX","7",1,"E3","T"
"BTGP-6e","T21-1EX_CK","1_T21-1EX_CK","1",1,"T","T"
"BTGP-6e","Br7","2_Br7","2",1,"T","T"
"BTGP-6e","T13-3EX","4_T13-3EX","4",1,"T","T"
"BTGP-6e","Pd88413","2_Pd88413","2",1,"Ec","T"
"BTGP-6e","Ds555i","2_Ds555i","2",1,"L1","T"
"BTGP-6e","Pd88413","5_Pd88413","5",1,"Ec","T"
"BTGP-6e","E-3-S7","2_E-3-S7","2",1,"E2","T"
"BTGP-6e","JA115EX","1_JA115EX","1",1,"Pu","T"
"BTGP-6e","Bm8309","6_Bm8309","6",1,"B1","T"
"BTGP-6e","Pg1054x1x2","3_Pg1054x1x2","3",1,"St","T"
"BTGP-6e","Bm88324","4_Bm88324","4",1,"B1","T"
"BTGP-6e","T21-1EX_CK","5_T21-1EX_CK","5",1,"T","T"
"BTGP-6e","SSTX-16-11","9_SSTX-16-11","9",1,"St","T"
"BTGP-6e","1B49","2_1B49","2",1,"O","T"
"BTGP-6e","DSLiz","2_DSLiz","2",1,"Pg","T"
"BTGP-6e","U217","10_U217","10",1,"St","T"
"BTGP-6e","Bm8309","4_Bm8309","4",1,"B1","T"
"BTGP-6e","SSFL02-2","7_SSFL02-2","7",1,"St","T"
"BTGP-6e","IB49","5_IB49","5",1,"O","T"
"BTGP-6e","T30-2","6_T30-2","6",1,"T","T"
"BTGP-6e","LibP29_S2_L","1_LibP29_S2_L","1",1,"T","T"
"BTGP-6e","Guy11","3_Guy11","3",1,"O","T"
"BTGP-6e","U234","1_U234","1",1,"L1","T"
"BTGP-6e","Wk3-1","6_Wk3-1","6",1,"L3","T"
"BTGP-6e","Wk3-1","3_Wk3-1","3",1,"L3","T"
"BTGP-6e","1C17","1_1C17","1",1,"O","T"
"BTGP-6e","T12-8","1_T12-8","1",1,"T","T"
"BTGP-6e","Ds363","11_Ds363","11",1,"Ec","T"
"BTGP-6e","GRF52","1_GRF52","1",1,"S","T"
"BTGP-6e","Mo","8_Mo","8",1,"O","T"
"BTGP-6e","IC17","3_IC17","3",1,"O","T"
"BTGP-6e","SSFL14-3","7_SSFL14-3","7",1,"St","T"
"BTGP-6e","TEF","2_TEF","2",1,"Er","T"
"BTGP-6e","GG11","1_GG11","1",1,"L1","T"
"BTGP-6e","G17","1_G17","1",1,"Er","T"
"BTGP-6e","ML33","3_ML33","3",1,"O","T"
"BTGP-6e","T5-3","3_T5-3","3",1,"T","T"
"BTGP-6e","FR13","1_FR13","1",1,"O","T"
"BTGP-6e","Ds555i","4_Ds555i","4",1,"L1","T"
"BTGP-6e","Pd88413","4_Pd88413","4",1,"Ec","T"
"BTGP-6e","1A1","5_1A1","5",1,"O","T"
"BTGP-6e","T4-2","5_T4-2","5",1,"T","T"
"BTGP-6e","CD88215","5_CD88215","5",1,"C1","T"
"BTGP-6e","U198","2_U198","2",1,"O","T"
"BTGP-6e","Arcadia","6_Arcadia","6",1,"S","T"
"BTGP-6e","Pg1054x1x2","2_Pg1054x1x2","2",1,"St","T"
"BTGP-6e","Pr88165","7_Pr88165","7",1,"P","T"
"BTGP-6e","WB037","1_WB037","1",1,"T","T"
"BTGP-6e","IB33","3_IB33","3",1,"O","T"
"BTGP-6e","T12-8","7_T12-8","7",1,"T","T"
"BTGP-6e","SSFL02-2","2_SSFL02-2","2",1,"St","T"
"BTGP-6e","U235","2_U235","2",1,"L1","T"
"BTGP-6e","WB169","1_WB169","1",1,"T","T"
"BTGP-6e","SSFL14-3","9_SSFL14-3","9",1,"St","T"
"BTGP-6e","1A1","9_1A1","9",1,"O","T"
"BTGP-6e","T12-8","2_T12-8","2",1,"T","T"
"BTGP-6e","JA159EX","1_JA159EX","1",1,"C2","T"
"BTGP-6e","Lh8401","4_Lh8401","4",1,"Le","T"
"BTGP-6e","Guy11","5_Guy11","5",1,"O","T"
"BTGP-6e","ATCC64557","1_ATCC64557","1",1,"L1","T"
"BTGP-6e","1B49","5_1B49","5",1,"O","T"
"BTGP-6e","1A1","8_1A1","8",1,"O","T"
"BTGP-6e","Mo","10_Mo","10",1,"O","T"
"BTGP-6e","PL2-1","3_PL2-1","3",1,"L1","T"
"BTGP-6e","Ds555i","5_Ds555i","5",1,"L1","T"
"BTGP-6e","Mo","2_Mo","2",1,"O","T"
"BTGP-6e","FHEX2","2_FHEX2","2",1,"L1","T"
"BTGP-6e","U168","2_U168","2",1,"Lu","T"
"BTGP-6e","SSTX-16-11","6_SSTX-16-11","6",1,"St","T"
"BTGP-6e","Lh8401","6_Lh8401","6",1,"Le","T"
"BTGP-6e","U217","1_U217","1",1,"St","T"
"BTGP-6e","Pg1054x1x2","9_Pg1054x1x2","9",1,"St","T"
"BTGP-6e","Bd8401","2_Bd8401","2",1,"B2","T"
"BTGP-6e","SSFL02-2","3_SSFL02-2","3",1,"St","T"
"BTGP-6e","SSID116","5_SSID116","5",1,"O","T"
"BTGP-6e","Pg1054x1x2","10_Pg1054x1x2","10",1,"St","T"
"BTGP-6e","T30-2","7_T30-2","7",1,"T","T"
"BTGP-6e","IE1K","3_IE1K","3",1,"O","T"
"BTGP-6e","JA178EX","2_JA178EX","2",1,"E3","T"
"BTGP-6e","SSFL02-2","4_SSFL02-2","4",1,"St","T"
"BTGP-6e","U171","1_U171","1",1,"Lu","T"
"BTGP-6e","TF1-05","1_TF1-05","1",1,"L1","T"
"BTGP-6e","Bm8309","3_Bm8309","3",1,"B1","T"
"BTGP-6e","E-3-S7","4_E-3-S7","4",1,"E2","T"
"BTGP-6e","Br80","2_Br80","2",1,"T","T"
"BTGP-6e","FR13","6_FR13","6",1,"O","T"
"BTGP-6e","T3-1","9_T3-1","9",1,"T","T"
"BTGP-6e","Bd8401","8_Bd8401","8",1,"B2","T"
"BTGP-6e","Mo","7_Mo","7",1,"O","T"
"BTGP-6e","P1L1-2","2_P1L1-2","2",1,"L1","T"
"BTGP-6e","1B49","4_1B49","4",1,"O","T"
"BTGP-6e","SSFL14-3","3_SSFL14-3","3",1,"St","T"
"BTGP-6e","G22","2_G22","2",1,"E2","T"
"BTGP-6e","Ds363","6_Ds363","6",1,"Ec","T"
"BTGP-6e","T4-2","1_T4-2","1",1,"T","T"
"BTGP-6e","Lh8401","5_Lh8401","5",1,"Le","T"
"BTGP-6e","TEF","5_TEF","5",1,"Er","T"
"BTGP-6e","T12-8","6_T12-8","6",1,"T","T"
"BTGP-6e","IB49","4_IB49","4",1,"O","T"
"BTGP-6e","As345","2_As345","2",1,"L1","T"
"BTGP-6e","SSTX-16-11","11_SSTX-16-11","11",1,"St","T"
"BTGP-6e","lib2-Py5020","1_lib2-Py5020","1",1,"T","T"
"BTGP-6e","T3-1","2_T3-1","2",1,"T","T"
"BTGP-6e","Pg1054","4_Pg1054","4",1,"St","T"
"BTGP-6e","MG04","1_MG04","1",1,"E2","T"
"BTGP-6e","IE1K","2_IE1K","2",1,"O","T"
"BTGP-6e","PgKY","2_PgKY","2",1,"L1","T"
"BTGP-6e","SSFL14-3","5_SSFL14-3","5",1,"St","T"
"BTGP-6e","U75","5_U75","5",1,"O","T"
"BTGP-6e","Bd8401","9_Bd8401","9",1,"B2","T"
"BTGP-6e","T21-1EX_CK","4_T21-1EX_CK","4",1,"T","T"
"BTGP-6e","U107","4_U107","4",1,"O","T"
"BTGP-6e","Bd8401","4_Bd8401","4",1,"B2","T"
"BTGP-6e","As345","1_As345","1",1,"L1","T"
"BTGP-6e","Arcadia","1_Arcadia","1",1,"S","T"
"BTGP-6e","GRF52","6_GRF52","6",1,"S","T"
"BTGP-6e","T30-2","2_T30-2","2",1,"T","T"
"BTGP-6e","U107","3_U107","3",1,"O","T"
"BTGP-6e","U232","3_U232","3",1,"S","T"
"BTGP-6e","Wk3-1","5_Wk3-1","5",1,"L3","T"
"BTGP-6e","SSFL02-2","11_SSFL02-2","11",1,"St","T"
"BTGP-6e","Ecrus326","1_Ecrus326","1",1,"L1","T"
"BTGP-6e","SSFL14-3","1_SSFL14-3","1",1,"St","T"
"BTGP-6e","PgKY","3_PgKY","3",1,"L1","T"
"BTGP-6e","U198","1_U198","1",1,"O","T"
"BTGP-6e","Cd88217","2_Cd88217","2",1,"C1","T"
"BTGP-6e","P29","1_P29","1",1,"T","T"
"BTGP-6e","SSTX-16-11","5_SSTX-16-11","5",1,"St","T"
"BTGP-6e","IB33","1_IB33","1",1,"O","T"
"BTGP-6e","FR13","9_FR13","9",1,"O","T"
"BTGP-6e","SSFL02-2","8_SSFL02-2","8",1,"St","T"
"BTGP-6e","U217","8_U217","8",1,"St","T"
"BTGP-6e","Ei88365","1_Ei88365","1",1,"E1","T"
"BTGP-6e","Pg1213-2","5_Pg1213-2","5",1,"L2","T"
"BTGP-6e","Ei88365","2_Ei88365","2",1,"E1","T"
"BTGP-6e","SSFL02-2","13_SSFL02-2","13",1,"St","T"
"BTGP-6e","T3-1","11_T3-1","11",1,"T","T"
"BTGP-6e","Pr88165","1_Pr88165","1",1,"P","T"
"BTGP-6e","1B49","1_1B49","1",1,"O","T"
"BTGP-6e","1A1","6_1A1","6",1,"O","T"
"BTGP-6e","T12-8","3_T12-8","3",1,"T","T"
"BTGP-6e","Pg1213-2","3_Pg1213-2","3",1,"L2","T"
"BTGP-6e","JA178EX","1_JA178EX","1",1,"E3","T"
"BTGP-6e","ML33","5_ML33","5",1,"O","T"
"BTGP-6e","T5-3","2_T5-3","2",1,"T","T"
"BTGP-6e","CD88215","2_CD88215","2",1,"C1","T"
"BTGP-6e","SSFL14-3","6_SSFL14-3","6",1,"St","T"
"BTGP-6e","Pg1054x1x2","5_Pg1054x1x2","5",1,"St","T"
"BTGP-6e","Pg1054","1_Pg1054","1",1,"St","T"
"BTGP-6e","T13-3EX","2_T13-3EX","2",1,"T","T"
"BTGP-6e","SSFL02-2","6_SSFL02-2","6",1,"St","T"
"BTGP-6e","Mo","11_Mo","11",1,"O","T"
"BTGP-6e","GG11","2_GG11","2",1,"L1","T"
"BTGP-6e","Lh8844","1_Lh8844","1",1,"Le","T"
"BTGP-6e","T5-3","5_T5-3","5",1,"T","T"
"BTGP-6e","IB49","2_IB49","2",1,"O","T"
"BTGP-6e","U217","6_U217","6",1,"St","T"
"BTGP-6e","GRF52","8_GRF52","8",1,"S","T"
"BTGP-6e","Pg1054x1x2","7_Pg1054x1x2","7",1,"St","T"
"BTGP-6e","MG04","3_MG04","3",1,"E2","T"
"BTGP-6e","T5-3","9_T5-3","9",1,"T","T"
"BTGP-6e","Po221","1_Po221","1",1,"L1","T"
"BTGP-6e","Bm88324","5_Bm88324","5",1,"B1","T"
"BTGP-6e","Bd8401","10_Bd8401","10",1,"B2","T"
"BTGP-6e","FR13","2_FR13","2",1,"O","T"
"BTGP-6e","FR13","4_FR13","4",1,"O","T"
"BTGP-6e","ATCC64557","2_ATCC64557","2",1,"L1","T"
"BTGP-6e","Wk3-1","8_Wk3-1","8",1,"L3","T"
"BTGP-6e","T13-3EX","6_T13-3EX","6",1,"T","T"
"BTGP-6e","T50-3","1_T50-3","1",1,"T","T"
"BTGP-6e","PgKY","1_PgKY","1",1,"L1","T"
"BTGP-6e","T30-2","5_T30-2","5",1,"T","T"
"BTGP-6e","SSFL02-2","12_SSFL02-2","12",1,"St","T"
"BTGP-6e","Lh88405","3_Lh88405","3",1,"Le","T"
"BTGP-6e","HO","3_HO","3",1,"L1","T"
"BTGP-6e","AR4","2_AR4","2",1,"Er","T"
"BTGP-6e","MG04","4_MG04","4",1,"E2","T"
"BTGP-6e","T4-2","3_T4-2","3",1,"T","T"
"BTGP-6e","Lc8401","4_Lc8401","4",1,"Ec","T"
"BTGP-6e","FPH","3_FPH","3",1,"H","T"
"BTGP-6e","MG04","5_MG04","5",1,"E2","T"
"BTGP-6e","Wk3-1","4_Wk3-1","4",1,"L3","T"
"BTGP-6e","Pr88165","2_Pr88165","2",1,"P","T"
"BTGP-6e","HO","2_HO","2",1,"L1","T"
"BTGP-6e","T3-1","6_T3-1","6",1,"T","T"
"BTGP-6e","SSFL14-3","10_SSFL14-3","10",1,"St","T"
"BTGP-6e","U233","2_U233","2",1,"St","T"
"BTGP-6e","T3-1","7_T3-1","7",1,"T","T"
"BTGP-6e","T12-8","5_T12-8","5",1,"T","T"
"BTGP-6e","1A1","1_1A1","1",1,"O","T"
"BTGP-6e","U217","7_U217","7",1,"St","T"
"BTGP-6e","TEF","4_TEF","4",1,"Er","T"
"BTGP-6e","Br80","1_Br80","1",1,"T","T"
"BTGP-6e","Pg1204","1_Pg1204","1",1,"St","T"
"BTGP-6e","Bm88324","6_Bm88324","6",1,"B1","T"
"BTGP-6e","EtKY19","1_EtKY19","1",1,"Er","T"
"BTGP-6e","T3-1","8_T3-1","8",1,"T","T"
"BTGP-6e","U232","4_U232","4",1,"S","T"
"BTGP-6e","E-3-S7","3_E-3-S7","3",1,"E2","T"
"BTGP-6e","TF05-1","1_TF05-1","1",1,"L1","T"
"BTGP-6e","IE1K","4_IE1K","4",1,"O","T"
"BTGP-6e","EtKY19","2_EtKY19","2",1,"Er","T"
"BTGP-6e","SSFL02-2","1_SSFL02-2","1",1,"St","T"
"BTGP-6e","T21-1EX_CK","2_T21-1EX_CK","2",1,"T","T"
"BTGP-6e","Pr8202","3_Pr8202","3",1,"P","T"
"BTGP-6e","Guy11","2_Guy11","2",1,"O","T"
"BTGP-6e","SSTX-16-11","8_SSTX-16-11","8",1,"St","T"
"BTGP-6e","U75","3_U75","3",1,"O","T"
"BTGP-6e","Mo","4_Mo","4",1,"O","T"
"BTGP-6e","Lc8401","5_Lc8401","5",1,"Ec","T"
"BTJP4-1","G22","1_G22","1",1,"E2","T"
"BTJP4-1","FHEX2","1_FHEX2","1",1,"L1","T"
"BTJP4-1","Pg1213-2","6_Pg1213-2","6",1,"L2","T"
"BTJP4-1","IB49","3_IB49","3",1,"O","T"
"BTJP4-1","AR4","1_AR4","1",1,"Er","T"
"BTJP4-1","T5-3","2_T5-3","2",1,"T","T"
"BTJP4-1","Ds555i","1_Ds555i","1",1,"L1","T"
"BTJP4-1","1B49","3_1B49","3",1,"O","T"
"BTJP4-1","Wk3-1","7_Wk3-1","7",1,"L3","T"
"BTJP4-1","Guy11","2_Guy11","2",1,"O","T"
"BTJP4-1","Arcadia","7_Arcadia","7",1,"S","T"
"BTJP4-1","1B49","5_1B49","5",1,"O","T"
"BTJP4-1","BD-MAG","2_BD-MAG","2",1,"T","T"
"BTJP4-1","Ei8927","1_Ei8927","1",1,"E1","T"
"BTJP4-1","Pg1213-2","4_Pg1213-2","4",1,"L2","T"
"BTJP4-1","TF05-1","1_TF05-1","1",1,"L1","T"
"BTJP4-1","HO","3_HO","3",1,"L1","T"
"BTJP4-1","GRF52","3_GRF52","3",1,"S","T"
"BTJP4-1","SSFL14-3","2_SSFL14-3","2",1,"St","T"
"BTJP4-1","1A1","1_1A1","1",1,"O","T"
"BTJP4-1","Ds555i","2_Ds555i","2",1,"L1","T"
"BTJP4-1","Pg1054","3_Pg1054","3",1,"St","T"
"BTJP4-1","Pg1054x1x2","5_Pg1054x1x2","5",1,"St","T"
"BTJP4-1","TF1-05","1_TF1-05","1",1,"L1","T"
"BTJP4-1","JA178EX","1_JA178EX","1",1,"E3","T"
"BTJP4-1","Bd8401","3_Bd8401","3",1,"B2","T"
"BTJP4-1","T12-8","7_T12-8","7",1,"T","T"
"BTJP4-1","JA1EX","3_JA1EX","3",1,"Pu","T"
"BTJP4-1","FPH","4_FPH","4",1,"H","T"
"BTJP4-1","Pg1054x1x2","7_Pg1054x1x2","7",1,"St","T"
"BTJP4-1","Pr88165","7_Pr88165","7",1,"P","T"
"BTJP4-1","PgKY","2_PgKY","2",1,"L1","T"
"BTJP4-1","SSFL02-2","13_SSFL02-2","13",1,"St","T"
"BTJP4-1","T3-1","6_T3-1","6",1,"T","T"
"BTJP4-1","Ds363","5_Ds363","5",1,"Ec","T"
"BTJP4-1","STAG-MS","1_STAG-MS","1",1,"St","T"
"BTJP4-1","Lh8401","5_Lh8401","5",1,"Le","T"
"BTJP4-1","Lh8401","7_Lh8401","7",1,"Le","T"
"BTJP4-1","T5-3","5_T5-3","5",1,"T","T"
"BTJP4-1","SSID116","1_SSID116","1",1,"O","T"
"BTJP4-1","U232","2_U232","2",1,"S","T"
"BTJP4-1","T21-1EX_CK","5_T21-1EX_CK","5",1,"T","T"
"BTJP4-1","EtKY19","2_EtKY19","2",1,"Er","T"
"BTJP4-1","JA115EX","1_JA115EX","1",1,"Pu","T"
"BTJP4-1","Pg1054","6_Pg1054","6",1,"St","T"
"BTJP4-1","T12-8","11_T12-8","11",1,"T","T"
"BTJP4-1","Mo","3_Mo","3",1,"O","T"
"BTJP4-1","Pg1054x1x2","2_Pg1054x1x2","2",1,"St","T"
"BTJP4-1","Lc8401","1_Lc8401","1",1,"Ec","T"
"BTJP4-1","Bm8309","3_Bm8309","3",1,"B1","T"
"BTJP4-1","T5-3","11_T5-3","11",1,"T","T"
"BTJP4-1","PL2-1","3_PL2-1","3",1,"L1","T"
"BTJP4-1","Wk3-1","2_Wk3-1","2",1,"L3","T"
"BTJP4-1","SSFL02-2","9_SSFL02-2","9",1,"St","T"
"BTJP4-1","T13-3EX","3_T13-3EX","3",1,"T","T"
"BTJP4-1","T21-1EX_CK","6_T21-1EX_CK","6",1,"T","T"
"BTJP4-1","U232","1_U232","1",1,"S","T"
"BTJP4-1","Bm8309","5_Bm8309","5",1,"B1","T"
"BTJP4-1","Pg1054","2_Pg1054","2",1,"St","T"
"BTJP4-1","T3-1","2_T3-1","2",1,"T","T"
"BTJP4-1","T12-8","8_T12-8","8",1,"T","T"
"BTJP4-1","TEF","8_TEF","8",1,"Er","T"
"BTJP4-1","U217","7_U217","7",1,"St","T"
"BTJP4-1","T12-8","5_T12-8","5",1,"T","T"
"BTJP4-1","SSFL02-2","5_SSFL02-2","5",1,"St","T"
"BTJP4-1","Ds555i","5_Ds555i","5",1,"L1","T"
"BTJP4-1","JA112EX","2_JA112EX","2",1,"B3","T"
"BTJP4-1","Pg1054x1x2","8_Pg1054x1x2","8",1,"St","T"
"BTJP4-1","JA178EX","4_JA178EX","4",1,"E3","T"
"BTJP4-1","PgKY","3_PgKY","3",1,"L1","T"
"BTJP4-1","Br35","1_Br35","1",1,"B3","T"
"BTJP4-1","Guy11","6_Guy11","6",1,"O","T"
"BTJP4-1","SSFL14-3","12_SSFL14-3","12",1,"St","T"
"BTJP4-1","T3-1","11_T3-1","11",1,"T","T"
"BTJP4-1","Cd88217","2_Cd88217","2",1,"C1","T"
"BTJP4-1","JA178EX","2_JA178EX","2",1,"E3","T"
"BTJP4-1","SSTX-16-11","8_SSTX-16-11","8",1,"St","T"
"BTJP4-1","Mo","2_Mo","2",1,"O","T"
"BTJP4-1","U232","3_U232","3",1,"S","T"
"BTJP4-1","T3-1","3_T3-1","3",1,"T","T"
"BTJP4-1","JA159EX","1_JA159EX","1",1,"C2","T"
"BTJP4-1","U198","1_U198","1",1,"O","T"
"BTJP4-1","Ds363","11_Ds363","11",1,"Ec","T"
"BTJP4-1","CD88215","2_CD88215","2",1,"C1","T"
"BTJP4-1","Ds363","6_Ds363","6",1,"Ec","T"
"BTJP4-1","U75","2_U75","2",1,"O","T"
"BTJP4-1","Lh8401","6_Lh8401","6",1,"Le","T"
"BTJP4-1","T4-2","4_T4-2","4",1,"T","T"
"BTJP4-1","TEF","3_TEF","3",1,"Er","T"
"BTJP4-1","FHEX2","2_FHEX2","2",1,"L1","T"
"BTJP4-1","Ds555i","3_Ds555i","3",1,"L1","T"
"BTJP4-1","T4-2","8_T4-2","8",1,"T","T"
"BTJP4-1","IB33","2_IB33","2",1,"O","T"
"BTJP4-1","AR4","2_AR4","2",1,"Er","T"
"BTJP4-1","Br80","1_Br80","1",1,"T","T"
"BTJP4-1","SSTX-16-11","2_SSTX-16-11","2",1,"St","T"
"BTJP4-1","As345","2_As345","2",1,"L1","T"
"BTJP4-1","Pg1054x1x2","10_Pg1054x1x2","10",1,"St","T"
"BTJP4-1","Lh88405","3_Lh88405","3",1,"Le","T"
"BTJP4-1","Pd88413","4_Pd88413","4",1,"Ec","T"
"BTJP4-1","Lc8401","8_Lc8401","8",1,"Ec","T"
"BTJP4-1","FR13","4_FR13","4",1,"O","T"
"BTJP4-1","MG04","4_MG04","4",1,"E2","T"
"BTJP4-1","T13-3EX","5_T13-3EX","5",1,"T","T"
"BTJP4-1","TF05-1","2_TF05-1","2",1,"L1","T"
"BTJP4-1","Lc8401","4_Lc8401","4",1,"Ec","T"
"BTJP4-1","U168","2_U168","2",1,"Lu","T"
"BTJP4-1","Lh8401","3_Lh8401","3",1,"Le","T"
"BTJP4-1","T5-3","13_T5-3","13",1,"T","T"
"BTJP4-1","1B49","7_1B49","7",1,"O","T"
"BTJP4-1","Guy11","7_Guy11","7",1,"O","T"
"BTJP4-1","Pd88413","2_Pd88413","2",1,"Ec","T"
"BTJP4-1","T5-3","9_T5-3","9",1,"T","T"
"BTJP4-1","U234","1_U234","1",1,"L1","T"
"BTJP4-1","U232","4_U232","4",1,"S","T"
"BTJP4-1","Pg1213-2","3_Pg1213-2","3",1,"L2","T"
"BTJP4-1","T21-1EX_CK","1_T21-1EX_CK","1",1,"T","T"
"BTJP4-1","SSID116","3_SSID116","3",1,"O","T"
"BTJP4-1","BD-MAG","1_BD-MAG","1",1,"T","T"
"BTJP4-1","SSID116","6_SSID116","6",1,"O","T"
"BTJP4-1","Lc8401","5_Lc8401","5",1,"Ec","T"
"BTJP4-1","T12-8","12_T12-8","12",1,"T","T"
"BTJP4-1","Mo","10_Mo","10",1,"O","T"
"BTJP4-1","JA178EX","8_JA178EX","8",1,"E3","T"
"BTJP4-1","T30-2","1_T30-2","1",1,"T","T"
"BTJP4-1","Bd8401","6_Bd8401","6",1,"B2","T"
"BTJP4-1","T50-3","1_T50-3","1",1,"T","T"
"BTJP4-1","U75","7_U75","7",1,"O","T"
"BTJP4-1","MLF36","3_MLF36","3",1,"Pp","T"
"BTJP4-1","Bm8309","4_Bm8309","4",1,"B1","T"
"BTJP4-1","1B49","1_1B49","1",1,"O","T"
"BTJP4-1","T12-8","1_T12-8","1",1,"T","T"
"BTJP4-1","SSFL02-2","4_SSFL02-2","4",1,"St","T"
"BTJP4-1","ATCC64557","2_ATCC64557","2",1,"L1","T"
"BTJP4-1","T5-3","7_T5-3","7",1,"T","T"
"BTJP4-1","Lh8401","10_Lh8401","10",1,"Le","T"
"BTJP4-1","Pg1054x1x2","9_Pg1054x1x2","9",1,"St","T"
"BTJP4-1","Wk3-1","3_Wk3-1","3",1,"L3","T"
"BTJP4-1","Mo","1_Mo","1",1,"O","T"
"BTJP4-1","ML33","5_ML33","5",1,"O","T"
"BTJP4-1","TEF","7_TEF","7",1,"Er","T"
"BTJP4-1","FR13","2_FR13","2",1,"O","T"
"BTJP4-1","1C17","3_1C17","3",1,"O","T"
"BTJP4-1","PH42","1_PH42","1",1,"E1","T"
"BTJP4-1","Arcadia","1_Arcadia","1",1,"S","T"
"BTJP4-1","1C17","1_1C17","1",1,"O","T"
"BTJP4-1","Guy11","5_Guy11","5",1,"O","T"
"BTJP4-1","U217","9_U217","9",1,"St","T"
"BTJP4-1","Bm88324","6_Bm88324","6",1,"B1","T"
"BTJP4-1","T13-3EX","4_T13-3EX","4",1,"T","T"
"BTJP4-1","WB037","1_WB037","1",1,"T","T"
"BTJP4-1","Po221","1_Po221","1",1,"L1","T"
"BTJP4-1","T3-1","4_T3-1","4",1,"T","T"
"BTJP4-1","FR13","6_FR13","6",1,"O","T"
"BTJP4-1","1A1","4_1A1","4",1,"O","T"
"BTJP4-1","Br7","1_Br7","1",1,"T","T"
"BTJP4-1","IE1K","2_IE1K","2",1,"O","T"
"BTJP4-1","SSFL02-2","2_SSFL02-2","2",1,"St","T"
"BTJP4-1","Pr88165","4_Pr88165","4",1,"P","T"
"BTJP4-1","U233","3_U233","3",1,"St","T"
"BTJP4-1","Wk3-1","4_Wk3-1","4",1,"L3","T"
"BTJP4-1","SSFL02-2","12_SSFL02-2","12",1,"St","T"
"BTJP4-1","T13-3EX","2_T13-3EX","2",1,"T","T"
"BTJP4-1","IC17","1_IC17","1",1,"O","T"
"BTJP4-1","T30-2","2_T30-2","2",1,"T","T"
"BTJP4-1","U107","5_U107","5",1,"O","T"
"BTJP4-1","Lc8401","6_Lc8401","6",1,"Ec","T"
"BTJP4-1","STAG-MS","2_STAG-MS","2",1,"St","T"
"BTJP4-1","Ei88365","2_Ei88365","2",1,"E1","T"
"BTJP4-1","Lc8401","2_Lc8401","2",1,"Ec","T"
